order_id,aisle_id
874,21;84;9;36;129;17;83
875,91;38;78;67;88;79;130;61
876,16;83;24;123
877,115;31;89;96
879,78;123
880,123;84;85;17;77
881,26;24;48;98;108;21;36;121;57;115;53;58;83
882,61;84;79;31;38;21;100;49;112
883,123;83;84;112;120;24;38;53
884,84;121;24;19;85;37
885,21;123;49;38;83
886,24;120;123;91;3;105;78;88;17
888,24;120;121;115;130;45
889,112;84;24;123;108;83;100;78;88
890,50;24;91;23;84;78;61;88;54;14;17;117
891,37;43;112;88;120;24;107;123;77;31;45;62;21;40;69;100
892,49;3;96
893,83;24;123
894,78;123;115;77;81
895,83;24;112;84;120;17;31;16
896,83;36;120;34;45;123;86
897,123;121;31;17;86;24;84;83;49
898,24;39
899,35;51;88;98;83;24;16;66;115;91;63;19
900,107;24;83;91;66;3;94;95
901,91;106;86;24;120;36;53;83;72;123;100
902,92;31;83;120;123
903,21;59;83;81;84;24
905,26;24;91
906,84;24;93;52;91;14;92;50;96;112
907,46;77
908,115;120
909,67;93;24;107;116;86
910,91;49;98;123;131;24;34;77;115;64;116;128
911,71;43;29;17;120;88;33;31;83;123
912,108;24;120;13;83;23;21;117;130;57;121;43;129;72
913,24;98;3;84;29;91
914,83;120;123
916,3;107;120;105;91;98;131;123;93
917,53;31;115;77;84;5;66;89;110;81;120;37;73;116
918,37;84;115;42;120;98;4;21;114
919,115;24;83;110
920,83;19;106;21;115
921,31;84;120;83;53;123;91;9
922,85;114;74;93;24;131;19;60
923,17;120;24;112;84;88;48;29;35;108
924,91;77;115;42;129;24;123;9;131;31;94;83
925,93;130;100;24;123;83;112;120;84;89;31
926,48;23;77
927,3;107;24;83;78;26;96;99;79;21;52;86;41;43;120;111;48;130;112;32;88
928,108;131;88;69;36;83
929,105;38;83
930,94
931,86;84;83;24
932,115;59;81;83;24;9;21;35;123
933,36;84;90;103;52;29;88;130;65
934,106;13;116
935,37;41;24;130;91;3;38
936,54;115;84;121;60;120
937,83;30;21;49;52;81;104;24;131;123;17;86
938,9;123;88;83;12;24;120;122;32;119
939,115
940,92;120;21;83;123;24;51
941,115;54;52;118
942,94;31
943,24;63;48;84;83;116;69;49;7;123;131;9;86;37
944,131;120;49;91;123;37;45;100;24;16;43;96;21;2;88
945,84;86;31;69;72;9
946,16;117;83;60
947,54;78
948,67;24;108;83;72;120;112;59;81;43
949,84;24;123;108;128;21;83;89;19;120;98;78
950,106;91;24;112;123;31;77;35;52;120;23;107;83;21;108
951,24;93;53;3;21;120;115;108;107;38
952,51;91;123;20;88;86;72;121
953,67
954,54;121;110;77
955,89;112;120;78;83;108;128;123;43;61;130;98;84;24;105;51;56
956,19;29;37;105;24;121;85
957,24;35;59;123;81;3;83;91;131;69
958,91;123;117;21;37;116;74;16
959,24;84;18;83;67;59;39;21;108;130;88;32;37;4;79;123;69;104;16
960,89;83;123;86;112;69;50;84;128;107
961,24;115;123;1;86;26;9;84;120;93
962,123;24;120;3;77;112;121
963,84;83
964,92;108;31;17;81;83;59
965,115;24;21;84;121;83;93;123;67;79
966,130;24;120;123;83;108;78;14;67;16;5;88;69;114;17
967,122;123;53
968,24;123;83;36
969,37;31;58;3;24;52
970,24;115;123;21;91;96;83;120;86;116;95;57;39;59;121;81;14;35;72;5;89;19
971,64;77;45;115
972,107;59;91
973,57;121;83;21;74;108
974,91;83;16;24;84;21;123;86
975,78;37;53;121;91;42;129
976,86;24;120;115;45;83;84;67;50;38;3;39;52;89;117;123;113;35;91
977,84;121;71;120;112;67;65;78;21;129;24;107;36;88;108;13;94;72;83;131
978,24;84;83;31;123;129;115;77;9
979,130;81;117
980,72;123;24
981,86;24;23
982,24;83;21;63
983,116;24;32
984,112;92;24;31;83;88;123;91
985,19
986,45;107;32;24;125;117;53;78;123;31
987,84;37;38;103;129;35;83;94
989,121;77;26;37;94;21;84;45
990,66
991,61;51;128;49;5;83;123;130;106;21
992,108;117;24;19;116;36;86;120
993,86;123;24;83;115;15;84;9;131;21;16;36
994,115;24;32;49;122;83
995,88;26;78;107
996,24
997,131;31;112;123;116;129
998,69;24;49;83;98;43;66;120
999,31;98
1000,24;117;91;17;123;31
1002,58;84;120;24;83;88;112;86;91;123;30;37
1003,24;123;45;57;120;67;59
1004,107;116;84;83;123
1005,12;24;84;91;86;83;116;123;81;17;110;117;108
1006,91;64;83;108;9;54;131;93;38;24
1007,120;67;24;84;14;112;53;35;83;16;81;123;69;108;21
1008,9;15
1009,123;21;53;38;52;109;24;99;120;67;79;69;59;84;131
1010,24;21;91;120;84
1011,24;123;83
1012,37;24;96;21
1013,99;24;83;21;93;106;91;107;9;16;108;67;23;78;74;115;123
1014,120;54;45;21;115;84
1015,53;24;4;131;9;21;108;19;116;81;83;125
1016,8;77;21
1017,117;24;21;107;36;83;50;93;88;78;114;81;116
1018,108;123;31;120;112;83;24
1019,91;84;24;77;115;54;21;20;92;42;59;128;52;88;75;40;100;121;116
1020,99;107;108;31;85;111;38;50
1021,67;128
1022,123;84;83;91;120;52;115;131;93;39;69;34
1023,24;92;50;121;17;78
1024,120;94;24;115;84;121;64;53;91;88;107
1025,24;83;116;63;81;69
1026,94;91;84;24;123
1027,72;107;67;77;105
1028,24;32;91;94;100
1029,86;67;123;120;91;66;88;24;116
1030,31;52;59;38;114;77;127;88;51;107;89
1031,84;112;3;130;123;66
1033,123;24;93;83;120;107;21
1034,53;24;83;74;115;91;123;63;39
1035,16;69;123;91;120;24
1036,24;32;18
1037,83;16;67;24;120;21;110;49
1038,53;31;120;112;96;24;9;123;91;37
1039,83;108;24;120;116;91;112
1040,69;24;21;112;91;120;92
1041,24
1043,83;24;129;16;54;22;74;96;108;21;104;78;20
1044,58;128;88;121;130;24;83
1045,24;91;83;37;26;17
1046,98;17
1047,24;38;120
1048,31;72;123;24
1049,24;31;84;123;29;96
1050,84;24;83;112;63;49
1051,66;83;74
1052,21;29;91;84;123;16;9;17;129;83
1053,71;131;123;24;83;120;112
1054,120;83;133;2;78;68;131;21;59;123;81;24;98;116
1055,123;115;21
1056,24;31;75
1057,31;101;6
1058,20;42;75;77;67
1059,16;131;112;83;77;104
1060,83;66;24;81;16;120;84;91;23;107;123;86
1061,104;93;53;31;83
1062,24;21
1063,84
1064,91;120
1065,3;115;93;86;89;53;129;24;121;77;116;45
1066,83;30;81;24
1067,31;84;24;120;88;130;116
1068,91;24;123;32;88
1069,37;107;29;17;117;88
1070,28
1071,31;67;24
1072,117;17;112;69;83;120;16;131;19
1073,24;31;45;120;12;21;128;39;106;17
1074,120;59;54;7;83;62;19
1075,24;38
1076,107
1078,84;86;24;120;94;112;17
1079,112;24;83;117;45;123
1080,52;24;38;83;131;116;123;130;32;77;31;120;128
1081,120;24;91;84;83
1082,121;84;106;96;112;25
1083,9;107;91;31;77;64;74;120;61
1084,115;91;77;108;107;67;110;100;36;2;83;78
1085,91;24;21;83;2;16;14;96;93;37;131
1087,35;24;37;123
1088,123;83;39;91;86;24;120
1089,104;69;24;83;19;120;112
1090,83;72
1091,84;38;96
1092,98;53;123;31
1093,112;115;130;129;107
1094,115;21;24;83;131;9;36;123;66;84;112;121
1095,110;16;21;95;104;81;24;91;86;83
1096,67;19;24;112;108;81
1097,24;83;123;3;37;86;91;16
1098,77;17;104;24;54
1099,115
1100,84;107;131;83;45;81;59;123;86;91;63;78;112
1101,120;84
1102,45;33;67;112;83
1103,17;94;26;53
1104,24
1105,115;24;83;43;112;21;96;16;84;3;123
1106,21;112;24;91;123
1107,24;34;86;8;77;61;21;95;112;83;32;123;121
1108,24;120
1109,108;93;120;83;3;17;94;37
1110,77
1111,24;91;106;98;83;79;121;19;49;77;66;123
1112,53;123;116;54;47
1113,59;116;123;21;120;67;24;78;51;107;88;17;53;93;45;103;37
1114,117;4;24;83;78;67;38;65;52
1115,24;27;108;36;19;70;112;93;86;21;88;37;98;120;106;123;83;59;114;121;85;45
1116,91;24;116;83
1117,115;75
1118,115;117;121;88;4;14;24;107;67
1121,1;83;78;2;108;123;24;120;84;86;57;45;92
1122,31;123;23;24;16;78;69;91;121;98
1123,84;24;120;123;16;83;130;69;21;39;122
1124,24
1125,14;112;24;84;29
1126,24;91;117;121;3;46;88;32
1127,91
1128,125
1129,118;126;75;26
1130,98;115;54
1131,77;51;83
1132,112;88;47
1133,24;112;84;83;121;93;16;131;96;120;123;86;17;42;41;40;116
1134,123;83;77
1135,24;96;31;86;120;39;123;83;21;117;128;61
1136,42;24;83;86;123;115;59;21;93;131;84
1137,41;120;130
1138,131;24;92;120;91;83;21
1140,128;38;115;22;52;67;78
1141,115;54;84;106;69;81;91;73;55;123;120;83;21;131;114
1142,84;98;120;112;107;17;93;21;77;78;96
1144,24;115;94;32;120
1146,115;99;95;61
1147,19
1148,24;83;120;123;36;121;14;72;19
1149,24;84;91;3;112;123;115;107
1150,49;24;20;95;54;111;59;110;83
1151,31;120;24;37;107;84;117
1152,38;67;123;26;54;55;64;52;120;115;101
1153,36;123;71;34;120
1154,83;30;59;24;96;112;84;69;123
1155,24;57;21;108;70;84;13;96;79;3;15;83;123;86;23
1156,123;24;116;83;77
1157,71;24;83;84;36;116;26
1158,84;52;3;50;78;107;37;59;4;120;24;83;69;14
1159,94;3;110;83;49;91;24
1160,7;72;17;5;36;97;47;94;6;91;31;120
1162,31;23;84;115;37;38;86
1163,115;23;107;120;24;67;78
1164,120;24;110;130;123;83;104;116;21
1165,91;21;16;83;42;108;17;116;24;37
1166,37
1167,91;117
1168,39;96;83;53;82;43;2;51
1169,67
1170,32;83
1171,123;24;83;107;45;3;50;117;84;120;21;86;115;31;94;98;64;26;77;88
1172,107;3;129;79;38;115;35;59;24;25;116;21;108
1173,37;26;115;91;48;107;17;1;77;120;83
1174,57
1175,24;83;96;7;70;120;108;131;107;123;19;78;69;130
1176,74;120;84;31;123;37;107
1177,19;83;84;16
1178,17;130;107;38;108
1179,24;121;123;32
1180,53;84;24
1181,81;69
1182,21;115;36
1183,83;21;24;123;59;81;26;88;19
1184,86;31;121;48;83;120;128;131;112;51;115;61;5
1185,24;84;66;4;69;92;16;120;96;21;43
1186,108;37
1187,21;24;23;32
1188,1;106;107;120;79;129
1189,115;93;24;108;53;84
1190,3;24;45;123;67;31;86
1191,79;101;115;67;61;116
1192,60;44;45;100;83;21;63
1193,72;24;120;86;83;32;50;107;81;98;38;17;25
1194,89;121;115;104;72
1196,120;24;123;32;83;130;93;84;67;96
1197,117;104
1198,112;123;45;24;37;21;9;79;69
1199,37;123;38;86;120;91;66;107;23;96;24;82;31;84
1200,26;83;3;91;108
1201,107;86;116;120;54;61;24;123
1202,24;112;36;84;120;93
1203,24
1204,121;78;120;31;123;24;16
1205,98;24;92;117;31;99;67;120;123;94;16;50;107;91;42;3
1206,123;8
1207,24;37;83;21;69;84;81;54;111
1208,122;83;130;106;24;35;52;5
1209,83;114
1210,92;20;83;69;17
1211,84;78;16;77;120;37;50;36;123;96
1212,83;24;120;5;31
1213,84;49;24
1214,69;83;24;16;72;91;66;104;81
1215,32;108
1216,24;36;91;84;120;108
1217,17;45
1218,91;94;37;93;38;120;1;72;24;30;128;16;83;81
1219,84;13;83;36;78;24
1220,107;83;23;24;112;35;61;88;120;37;3;117;108;21
1221,16;63;83;95
1222,91;48
1223,64;54;23;36;83;45;21
1224,8;24;84;116;106
1225,117;24;98
1226,24;84;83;106;81;89
1227,93;123;88;120;84
1228,24;123;13;116;83;16;21
1229,83;86;24;112;120;121;84
1230,94;112;128;115;37;21;123
1231,24;3;84
1232,79;26;86;24;78;123;98;38;14;83
1233,122;123;24;91;69;116;3;14;83;81;32;117;21
1234,83;81;105
1235,57;81;83;16;105;108;21;52;34;59;24;120
1236,91;120;88;67;26;63;9;96;83
1237,120;112;88;47;24
1238,69;121;123;91;111;112;87;6
1239,83;24;123;38;120;50;61;99;49;59;117
1240,123;21;2;89;106;40;75;25
1241,31;86;83;24;84;6;16;9;131;106;112;130;32;123;96;7
1242,112;24;84;116;96;36;108;86;120;83;21;72;75;115;121;117
1243,120;24;129;91;88;104;122;38;69;89;83;123;31;21;81
1244,84;31;117;24
1245,67;112;107;93;78;91;121;123;24;83;16;3;104
1246,36;107;91;24;105
1247,6;21;86;54
1248,91;24;123;83;16;69;88;112;19
1249,93;115;81;38;108;31
1250,36;31;23
1251,91;24;106;52;123;21;110;96;29;37;83
1252,24;116
1253,83;16;24;28;69;106;23;79;3;52;58;115
1254,24;66;90;129;21;112;83;121;110;89;78;67;118
1255,24;3;105
1256,115;24;123;78;31;91;54;70
1257,34;21;79;37;84;107
1258,24;107;45;112;67;26
1259,115;22
1260,38;123;35;120;21;105
1261,110;86;105
1262,83;19;131;108;35
1263,115;53;24;91;123;116;121
1264,119;48;54;38;24;45;120
1265,85;5;36;112;19;83;123;104;88;67;84;72;129;27
1266,37;96;115;16;91;79;9;108;21
1267,53;26;115
1268,86;26;84;98;123;83;109;120;36;23;38;115;17;69;59;121;24;89;112;93;81;9;21;117
1269,94;77;61;37;31;121;98;53;90;91;84;123;1;63
1270,86;64;116;49;35;95;123
1271,24;117;123;83;120;91;67;31
1272,24;86;120;83;16;35;131;9
1273,120;58;24;112;117;84
1274,123;24
1276,37;123;35;122;50;29;131;83;24;21;20;22
1277,79;38;21;31;77;54;48;114
1278,84;36;53;86
1279,24;83;84;51;52;92;120
1281,67
1282,81;17;24;67;84;16;2;104
1283,115;83;37;24;123;54;86;2;19;32;75;35
1284,112;83;54;60;66;117
1285,53;116;84;106;68;83;17;36
1286,31;94;106;19;66;21;131;83;37;81;69;63;16;84;24;78;49
1287,24;114;59;83;106;116;31;128;107;67;120;91;77;78;54;121;21;17;20;15
1288,123;24;116;67
1289,4;61;83;101;48;21;123
1290,24;121;61;108;78;88;83;95;16;129;66
1291,32;51;17;123
1292,84;24;83;96;112
1293,21;24;93;120;107;15;53;4;116;83;123;37
1294,43;32
1295,83;98;24;116;117;81;91;21;69
1296,120;36;31;123;98;107;16
1297,24;120;121;91;83;4;37
1298,82;107;115;92;25
1299,24;32;123;83;86;91;131;14
1300,86;91;42;128;107;67;21
1301,17;78;100;61
1302,77;64;120;46;107;94
1303,29;24;107;32;115;123;83;72
1305,81;122;69;83;131;24;128;35
1306,112;93;17;84;63;59;81;83;30;69;21;43;96;123;31;52
1307,115
1308,24;88;115;91;78;72;63;66;120;31;83;29;123;81;14
1309,123;122;21;53;116
1310,84;112;53
1311,84;123
1312,117;106;52;108;92;3;24;83;123;13;69;30
1313,54;117;123;121;16;120;83
1314,121;115
1315,120;88;19;91
1316,24;120;107;21;128;99;29;51;59;112;58
1317,93;128
1319,112;61;3;24;1;26;92;99;78;50
1320,68;26;91;120;121;107;29;123;38;51
1321,67;24;107;13;49;123;120;21;51;30
1322,123;59;26;89;83;24;91;84;112;28
1323,115;54;83;77;17;26
1324,24;97;61;106
1326,32;123;24;75;83;115
1327,17;83;24;108;99;59;116
1328,24;83;108;89
1329,84
1330,120;26;92;38;106;67;107;129
1331,77;98;91;84;120
1332,121;24;83;20;7;129
1333,120;52;84;106;96;121;116;21;123;129;86;42
1334,46;77;45;24;114
1336,13
1337,67;88;43;61
1338,54;114;121;73;127;79;120
1339,13;17
1340,83;66;123;69;24;78
1341,37;115;38;4;25;83
1343,84;24;98;121;19;120;54;86;112;21;131
1344,91;78;83;123;10;60
1345,69;11;105;86;45;91
1346,16;123;24;13;83;115;53;69
1347,24;112;131;57;83;31
1348,115;84;77;112;108;128;17;123;24
1349,84;24;83;120;32;123;78;19;96;52
1351,74;14;115;75;120;99;66;83;104
1352,24;83;115
1353,120;24;64;67;115;123;107;57;93
1354,105;116;69;35;83;120;17;99;117;130;98;104;36;9
1355,86;112;84;49;34;9;121;17;131;107;51;120;122;88;81;24;83;106;12;123;59;96
1356,128;21;93;83
1357,21;115;3;24;81;84;7
1358,26
1359,115;121;53;84;98;95;72;107;37
1360,83;120;123;112;24;67;72
1361,83;26;36;45;7;75;91;95;127
1362,36;24
1363,24;1;13;83;2;69;114;19
1364,86;24;83;67;123;84;66;91;116
1365,75
1366,116;83;31;115;120;51;49;123;131;24;53;36;92;86
1367,96;31
1368,21;88;3;123;24;42;38
1369,24;93;120;84;38;26;78;107;23;82
1370,59;69;115;31;50;63;86;18;83;123
1371,72;96;43;107;61;123;67;112;115;77;45
1372,36;32;19
1373,24;123
1374,74;120;37;32;79;122;107;95;100;81
1375,24;112;86;120;16;36;94;26;83;117;88
1376,123;92;24;83;32;21;131;67;116;14;19
1377,123
1378,10
1379,78;37;77;107;24;96;21;51;120;88;123;46;52;106
1380,24;123;83;54;122;96;115;86;131;91;112;21;72;67;38;79
1381,38;1;37
1382,108;83;96;9;120;121;86;112;98;74;128;123;36;88;21
1383,115;108;45;107;121;17
1384,107;3;116;115;24;123
1385,31;123;86;120;24;99;107;92;66;39;112;21
1386,24;108;67;1;120;98
1387,24;86;83;16;21;32;117;120;61;36;3
1388,4;52;24;84;105;107;37;121;11;23;69
1389,24;123;53;51;21;121;128;83;37;120;107;45;115
1390,123;107;81
1391,36;29;24;83;93;116;32;123;120
1392,120;121;83;65;129;59;26
1393,123;38;24;65;78;67;48;79;116;77;37;20;83;21;96;131;3;91
1394,115;21
1395,83;107;35;30;128;108
1396,18;92;91;50;24
1397,84;24
1398,81;41;26;24;83;38;84;88;77;45;61;29;71;114
1399,16;83;19;116;78
1400,77;86;24;117;21;19
1401,83;112;21;16;24;123;37
1402,94;98;49;83;17;123;91;16
1403,24;83;91;49;123;17;89;37
1404,84;53;24;112
1405,53;72;86;107;123;16;83;3;49;19
1406,37;121
1407,96;112;94;130;79;81;36
1409,84;63;83;18
1410,24;21;78;83;108;115;129
1411,112;83;24;91;98
1412,115;98;107;24;83;14;51;123
1413,107;35;67
1414,34;50;96;123;121;84;24
1415,24;123;38
1416,81;30;69;36
1417,115;96;107
1418,31;27
1419,24;123;83;53;77;35;36
1420,31
1421,24;32;84;91
1422,24;116;98
1423,75;54;24
1424,91;47;53
1425,24;21;83;67;121;36;117;47;35;116;19;130;13;131;4;92
1426,115;106;24
1427,23;45;121
1428,24;123;107;3
1429,131;94;37;91;121;9;21
1430,120;4;37;106;112;98;71;83
1431,21;93;106;110;43;78;1;81
1432,115;120;45;107;59;25;72;86
1433,64;86;67;96;21;123;44;77;54;108;49;104;81
1434,4;115;83;129;50
1435,83;96;66;36;104
1436,86;24;106;4;83
1437,92;120;24;53;104;83;63;123;81;67;99;112;21;96;91
1438,123;120;24;115;21
1439,83;24
1440,131;16;83;104;19
1441,131;9;21;10;123
1442,131;83;104;90
1443,16;83
1444,52;84;36;104;51;4;21;59
1445,24;83;104;59
1446,94;131
1447,19;5
1448,115;117;98;77;125;21;50;78;45
1449,78;123;24;115;93
1450,107;35
1451,91;24;54;17
1452,91;24;83;84;75;31
1453,83;92;24;107;16;123;112;91;66;120
1454,86;108;83;24;21
1455,84;116;123;83;24;37;120;92;88;61;17;71
1456,77;32
1457,84;121;120;92;24;67;128;99;21;123;112;16;117
1458,24;32;83
1459,21;91;83;96;35
1460,84;53;86;129;83;24;21
1461,131;104;84;21;58;24;81;83;86
1462,115;121;91;123;24;84;130;83;69
1463,23;77;121
1464,31;51;24;83;86
1465,21;67;123;31;83;51
1466,123;24
1467,83;24;92;53;3
1469,115;121;38;67;31;88;79;84;24;107;112
1470,87;19
1471,32;120;112;107;24;31
1472,40;54
1473,24;61
1474,115;99;71;78;61;23;131;9
1475,45;88;13;37;112
1476,31;91;77;83;69;86;123;2;45;75;96;21;28;24;62;81;78;54
1477,45
1478,77
1479,122
1480,31;83;84;52;120;24;123
1481,55
1482,24;94;52;116;84;112;123;89;120;86;93;92;67;110;3;96;21;83
1483,50;45;115;121;3;57
1484,24;31;84;91;107;4;123;69;129;38;39;104
1485,24;104;93;130;116;63;54;88;19;9;83;131;92
1486,83;115;66;14;78;79;12;38;3;94
1487,123;24;19;3
1488,81;83
1489,91;24;123;83;25;75;112;20
1490,123;108
1491,9;83;21;112;123;107;77;13;26
1492,123;106;129;21;83;24;128;74;96;98;9;131
1493,83;66;69
1494,31;106;83
1495,17;19;55
1496,123;16;112;83;78;69;21;37;31;24;59;81
1497,24;117;120;84;112;107;77;96;93;23;48;123;83;45;108;32;54;3;21;94
1498,81;31;26;53;104;77;71;83;78;120;3;19;84;86;17;24;130;67
1499,24;69;83;98;32
1500,27
1501,116;123;84;24
1502,120;83;24;91;96;123;122
1503,129;57;24;120;13;38
1504,45;115;94;31;93;108;112;6;123;24
1505,24;83;78;112;50;65;120;116
1506,115;45;24;129;107;123;67;89
1507,115;24;91;53;123;68;29;88
1508,9
1509,53;38;83;90;92;48;114;129;115;95;106;121;31;123;131;24;26;86;3;74;84;104;6;61;85;120;56;107;57
1510,84;24;83;123;49;5;21;72
1511,96;93;84;21;28;112;53;52;91;72;123
1512,56
1514,81;84;122
1515,59
1516,21;96;24
1517,24;88;120;83;131;85
1518,91;84;24;120
1519,31;86;24;106;120
1520,77;17;94;38;115
1521,83;120;114;98;96;116;67;31;9;131;123;24;19;3;94;47;91;37;129;107;112;108;118
1522,94;83;35;24;123
1523,91;98;31;83;53;69;117;92;16;24;95;123;84;130;49
1524,83
1525,39;42;110;24;123;120;57;50;92;45;91;69
1526,98;24;83;35;16;5;123;115;88;121;91;120;45
1527,128;24;84;4;123;83;35;78
1528,91;6;51;63
1529,123;24;106;83;72;17;26;116
1530,31;67;64;21;120;115;91
1531,72;105;86;93;24
1532,24;25;81;104;69;21;38;115;77;83;123;108;54
1533,114;20;75;87;71;127;41;84;57;17;24;4
1534,19;83;120;21;54;112;91;31;67;93;123
1535,23;35;108;115;21;24;93;83
1536,84;20;64;11;54;48;67;107;24;73;116;17;98;21
1537,112;24;84;83;86;32;115;123;92;21;129;81;120;36;108;16;96
1538,120;21;60;77
1539,45;123;24;83;94;117;116;3;107
1540,123;24
1541,26;98;51;78;123;21;83;110;86
1542,32;24;107
1543,98
1544,23;90;17;53
1545,24;37;83;67;61;50;54;74;53;95;120;3;121;21;114;59
1546,24;112;120;116;26;88;84;53;94
1547,96;123;91;84;116;24;120;108;30;69;16;83;128
1548,61;83;24;123;32
1549,88;31;104;24;91;93;112;65;107;117;78;37;26;69;123;35;72;128;9;131;66;40;50;83;105;129;34;51;108;94;21;25;48;30;98;38;79;45;3
1550,112;67;128;96;24
1551,131;9;31;64;93
1552,24;49;25;74;84;83;37;129;12;4;51
1553,83;54;120
1554,69;123
1555,24;115;70;83;53;106;21;120;31
1556,86;83;16;93;24;130;123;112;72;19;75
1557,37;45;113;107;108;123;89;120
1558,123;83;7;24;78;96;2;128;57;120;81
1559,120;116;59;9
1560,24;123;59;42;104;83;91;3;120;116;21;37
1561,120;121;24;3;83;117;129;96;106;130;99;123;88
1562,79;91;123;78;116;96;86;66;24;112;83;21;107;53;67;2;36;19;120;92;72;84;131;37;46
1563,13
1565,17;84;115;31;98;54;107
1566,115;106;98;107
1567,96;79;112;22;24
1568,94;123;24;88;17;83;112;2;21;36;84;53;81;120;91
1569,23;120;20;54;133;116;124;24;77;121;88;37;131;9;21;43;129;83
1570,129;83;42;115
1573,110;120;77;91;53;38;123;83;121;107;54;19
1574,105;45;84;123;32;67;24;69
1575,67;129;121;92;96;21;94;50;123;91;24;120;83;32
1576,123;3;83;91;107;78
1577,83;24
1578,74;65;3;96;38;54;129;66
1580,84;112;83;24;37;123;91;120;79;16
1581,84;13;24;52;21;77;43;8;48;129;78;49;9;112;116;86;17;83;96;131;105;68;20
1582,31;109
1583,37
1584,121;123;129;21;83;96;52;38;37;24;53;49;36;108
1585,124;134
1586,24;9;1;83;94;131
1587,133;93;42;23
1588,4;54;29;37;83;86;120;88;107;17;36;9;53
1589,123;112;45
1590,108;123;88;92;24
1592,45;16;84;91
1593,84;78
1594,96;123;24;32;83
1595,56
1596,24;123;67
1598,49;24;91;26;52;45;107;123;48;96;69;30;4
1599,84;112;24;120;83;21;91;123
1600,83;35;59;24;116;88;130;91
1601,24;116;99;112;93;117;88;92;84;120;123;36;23
1602,91;21;108;120;79;38
1603,123;24;83;120;69;67
1604,24;83;123;116
1605,24;120;83;123;25;116;84;16;45;90
1606,31;24;120;86;26;88;83
1607,115;83;67;24;91
1608,64;120
1609,115
1610,83;69;21;59;108
1611,112;24;123;83;67;78;93
1612,123;16;21;83;66;22;104;72
1613,45;93;32;88;128
1614,78;117;37;31;61
1615,17;45;24;91;123;84;129;61
1616,63;37;83
1617,50;21;106;25;38;79;49;84;24;66;31;115;83;69;88;117;52
1618,104;16;37;13;77;117;38
1619,24;2;83;120
1621,78;106;54;50;24
1622,45
1623,37;5;9;96;20;91;24;123;59;104;114
1624,108;93;96;36
1625,93
1626,24;77;38;107;1;123;51;4;54;7;64
1627,94;24;61;53
1628,69;84;24;99
1629,24;104;86;21;120;116;123;84
1630,116;83;21;65;72;24;59;109;107
1631,120;34;116;88;72;108;91;53
1632,52;120;123;107;67;116;112;84
1633,91;57;24
1634,123
1635,31;52;84;107
1636,24;117
1637,21;123;24;88;13;130;120;83
1638,3;24
1639,84;108;4;30;131;24;32;123;83;13;120;57;78;77;85;72;81;21
1640,83;123
1641,112;3;128;91;49;84;21;115;30;9;106;117;31;123
1642,45;24;23;78
1643,120;83;1
1644,83;32;123;24;120;72;35
1645,59;96;112;123;89;83;108;81
1646,31;24;116;83;112;96
1647,77;61;78;54;28
1648,24;115;45;121
1649,17;58;110;79;81;83;36;38;112;120;24;74;19
1650,32;24
1651,112;24;98;93
1652,128;78;79;112;26;21;123;24
1653,21;4;37;121;86;83;24;66
1654,115;91;93;26;64;117;107;45
1655,86;21;45;24
1656,123;63;21;81;110;35;83
1657,84;24;29;108;90;93
1658,72;128
1659,120;21;24
1660,11;121;23
1661,123;53
1662,24;42;83;115;120;84;70;112;86;38;19;123
1663,47;75;19;123;69
1664,72;88;112;96;107;21;84;24;61
1665,120;83;24;32
1666,32;75;131;83
1667,117;83;107;78;24
1668,83;24;116;123;115;69
1669,31;112;37
1670,74;14;88;83;116;123;29;120;26;66;19
1671,117;79;84;24;92;115;36;37;11;116;52;118
1672,91;120;2;88;83
1673,83;88;95;59;24;123;120;84;78;117;16;81;86
1675,92;67;107;91;37;120;24;83;112;49;129
1676,21;64;115;45;52;100;38
1677,120;91
1678,83;66;89
1679,83;24;120;26;69;115
1680,24;123;52;116;67;77;98;31;107
1681,24;84;120;29;115;123
1683,110;95;88;116
1684,54;104;24;19
1685,107;59;9;71;24;83;66;61;120;112;67;35;123;116
